Date,FNER (index),ARE,BXP,BDN,CIO,CDP,CUZ,CMCT,DEI,DEA,ESRT,EQC,FSP,HIW,HPP,KRC,NLOP,OPI,ONL,PGRE,PDM,SLG,VNO,COLD,EGP,FR,ILPT,IIPR,LXP,PLYM,PLD,REXR,STAG,TRNO,AKR,ALEX,BRX,CTO,FRT,IVT,KIM,KRG,PECO,REG,ROIC,BFS,SITC,SKT,UE,WHLR,WSR,CBL,MAC,SPG,ADC,PINE,EPRT,FCPT,GTY,NTST,NNN,PSTL,O,AIRC,AIV,AVB,BRT,CPT,CSR,ELME,EQR,ESS,IRT,MAA,NXRT,UDR,VRE,ELS,SUI,UMH,AMH,BHM,INVH,ALX,AAT,AHH,BNL,CLPR,GIPR,GOOD,GNL,JBGS,MDRR,MDV,NXDT,OLP,PKST,SQFT,SVC,WPC,AHR,CTRE,CHCT,DHC,GMRE,HR,DOC,LTC,MPW,NHI,OHI,SBRA,STRW,UHT,VTR,WELL,APLE,AHT,BHR,CLDT,DRH,HST,IHT,PK,PEB,RLJ,RHP,SOHO,INN,SHO,XHR,CUBE,EXR,SELF,NSA,PSA,PCH,RYN,WY,AMT,CCI,SBAC,UNIT,DLR,EQIX,GLPI,VICI,EPR,FPI,LAND,IRM,LAMR,OUT,PW,SAFE
10/9/2019, 786.2500 , 133.6013 , 103.0890 , 9.6795 , 9.7801 , 23.6997 , 29.8144 , 11.6480 , 34.5674 , 16.5221 , 12.6705 , 22.1092 , 6.5480 , 33.1617 , 26.8564 , 63.6336 , N/A , 19.2256 , N/A , 10.7684 , 15.2613 , 58.2877 , 48.8738 , 33.0695 , 111.5955 , 35.4913 , 17.7741 , 67.1497 , 8.5163 , 14.5949 , 76.3999 , 40.3904 , 24.8304 , 46.9244 , 24.2243 , 20.4982 , 16.3810 , 12.5569 , 111.6547 , 14.0988 , 16.8324 , 13.0821 , N/A , 56.3113 , 15.7214 , 40.7476 , 12.4424 , 11.2997 , 16.1183 , 17.2000 , 10.6266 , N/A , 20.9992 , 112.3043 , 61.8949 , N/A , 19.6670 , 23.0282 , 25.3646 , N/A , 45.1545 , 12.2164 , 61.5644 , N/A , 5.0607 , 186.8202 , 11.4909 , 97.6124 , 61.8530 , 23.1266 , 73.9378 , 281.5219 , 12.4451 , 114.0920 , 41.4999 , 41.1455 , 20.5338 , 61.7657 , 137.2028 , 11.5948 , 24.3259 , N/A , 26.8870 , 250.4272 , 38.3314 , 14.0338 , N/A , 7.0344 , N/A , 15.7946 , 11.1533 , 32.8202 , 27.1787 , N/A , 12.9121 , 18.8456 , N/A , N/A , 19.6366 , 68.2705 , N/A , 18.7390 , 36.6177 , 8.3165 , 8.2682 , 26.9374 , 29.4435 , 38.4638 , 13.9818 , 62.2883 , 28.9421 , 15.3142 , N/A , 82.9155 , 60.7210 , 78.1047 , 13.6090 , 279.5821 , 7.6709 , 16.3770 , 9.4012 , 14.5040 , 1.5249 , 18.1660 , 25.6772 , 15.2056 , 73.4413 , 6.0247 , 10.4718 , 12.0581 , 18.7438 , 29.1153 , 99.5401 , 3.5142 , 27.8154 , 203.9816 , 30.9883 , 23.9460 , 22.2605 , 202.7361 , 115.0845 , 228.4475 , 4.9462 , 111.0925 , 531.9022 , 29.8992 , 18.1834 , 60.1027 , 5.6686 , 10.3243 , 24.4464 , 66.2054 , 22.5189 , 9.2100 , 53.6485 
10/10/2019, 785.4300 , 133.8445 , 102.5408 , 9.5466 , 9.6960 , 23.7325 , 29.3217 , 11.4564 , 34.4856 , 16.6067 , 12.5694 , 22.1021 , 6.5099 , 32.8501 , 26.5291 , 63.4443 , N/A , 19.1684 , N/A , 10.6508 , 15.1643 , 57.8209 , 48.6626 , 32.9989 , 111.7465 , 35.4733 , 17.6743 , 59.9865 , 8.6067 , 14.6819 , 76.6859 , 40.7891 , 24.7975 , 47.3380 , 24.1397 , 20.3966 , 16.4459 , 12.4256 , 111.3482 , 14.0988 , 16.8900 , 13.1635 , N/A , 56.3773 , 15.6523 , 40.9927 , 12.5440 , 11.4019 , 16.1515 , 16.5000 , 10.6187 , N/A , 20.9004 , 113.2352 , 61.9198 , N/A , 19.4722 , 22.8293 , 25.2633 , N/A , 45.4649 , 12.4906 , 61.9104 , N/A , 5.0845 , 186.7604 , 11.5529 , 98.0438 , 61.1170 , 22.9866 , 74.4275 , 283.0098 , 12.3943 , 114.5210 , 41.8695 , 41.1794 , 20.6102 , 61.6848 , 137.4637 , 11.5379 , 24.4003 , N/A , 27.0295 , 254.7029 , 38.7038 , 14.0105 , N/A , 7.0422 , N/A , 15.8084 , 11.1020 , 32.7527 , 27.1135 , N/A , 12.9339 , 18.8806 , N/A , N/A , 19.6997 , 68.5563 , N/A , 18.6053 , 36.4541 , 8.1204 , 8.2611 , 26.8738 , 29.5243 , 38.1859 , 14.0242 , 61.8255 , 28.9421 , 15.2938 , N/A , 83.2603 , 60.2514 , 78.3184 , 13.6090 , 267.9731 , 7.6534 , 16.3212 , 9.4204 , 14.5746 , 1.5249 , 18.2281 , 25.9309 , 15.2887 , 73.4595 , 6.0155 , 10.6926 , 12.2037 , 18.7983 , 28.8989 , 99.0460 , 3.6383 , 27.7010 , 203.4621 , 30.9728 , 24.0055 , 22.2939 , 202.4765 , 115.8978 , 232.4490 , 4.9050 , 111.0840 , 529.3121 , 29.9380 , 18.2467 , 60.0950 , 5.6151 , 10.2767 , 24.8621 , 66.1481 , 22.3560 , 8.8600 , 53.5642 
10/11/2019, 786.9600 , 133.7055 , 103.3632 , 9.6197 , 9.6741 , 23.8803 , 29.9950 , 11.5522 , 34.6328 , 16.5914 , 12.6430 , 22.0808 , 6.5785 , 33.1085 , 26.6089 , 64.2590 , N/A , 19.3336 , N/A , 10.7516 , 15.3360 , 58.5357 , 49.0147 , 32.9195 , 112.1464 , 35.5990 , 17.6411 , 61.3973 , 8.6067 , 14.8402 , 76.7127 , 41.1879 , 24.9046 , 47.4549 , 24.2666 , 20.4220 , 16.5919 , 12.5569 , 112.8143 , 14.0988 , 17.0544 , 13.4159 , N/A , 56.5341 , 15.9113 , 41.5442 , 12.6626 , 12.1096 , 16.4171 , 17.1000 , 10.6738 , N/A , 21.2575 , 114.3199 , 62.3358 , N/A , 19.3179 , 22.6782 , 25.2945 , N/A , 45.2659 , 12.5220 , 61.2499 , N/A , 5.1074 , 186.2480 , 11.7698 , 97.3363 , 61.5305 , 23.5135 , 73.9800 , 279.5724 , 12.4451 , 113.8987 , 41.6374 , 40.7297 , 20.6484 , 61.0147 , 136.8160 , 11.5541 , 24.2609 , N/A , 26.9404 , 254.0406 , 38.9438 , 14.0027 , N/A , 7.0344 , N/A , 15.7878 , 11.2023 , 33.0563 , 27.1787 , N/A , 12.8610 , 18.9997 , N/A , N/A , 19.8969 , 68.2029 , N/A , 18.5188 , 36.9203 , 8.2007 , 8.1969 , 26.7785 , 29.3628 , 38.1934 , 13.9818 , 61.7957 , 29.0585 , 15.4776 , N/A , 84.1502 , 59.4275 , 77.9594 , 13.7706 , 273.7776 , 7.8543 , 16.4607 , 9.5548 , 14.7070 , 1.5344 , 18.3989 , 26.4480 , 15.4641 , 75.0250 , 6.1358 , 10.9779 , 12.4403 , 19.0986 , 28.7408 , 98.5264 , 3.6150 , 27.8317 , 202.8517 , 31.4221 , 24.2352 , 22.6870 , 200.8391 , 114.6065 , 231.1567 , 5.0252 , 109.9446 , 524.1411 , 29.9069 , 18.1597 , 59.8782 , 5.8472 , 10.2638 , 24.8159 , 67.0563 , 22.6818 , 8.6300 , 53.7328 
10/14/2019, 783.0300 , 133.6187 , 102.8552 , 9.5798 , 9.6449 , 23.7736 , 29.8965 , 11.7438 , 34.3467 , 16.5837 , 12.6522 , 21.9746 , 6.5176 , 32.8045 , 26.4492 , 63.9381 , N/A , 19.3400 , N/A , 10.7432 , 15.2389 , 58.6743 , 48.6626 , 32.9901 , 112.6973 , 35.5720 , 17.5912 , 60.6490 , 8.5984 , 14.7531 , 77.0881 , 41.3148 , 24.8716 , 47.4819 , 24.2835 , 20.3542 , 16.6568 , 12.4256 , 112.6404 , 14.0988 , 17.0791 , 13.4240 , N/A , 56.4929 , 15.9113 , 41.5059 , 12.6965 , 12.2197 , 16.3839 , 17.4000 , 10.7210 , N/A , 20.9916 , 114.3584 , 62.4856 , N/A , 19.2610 , 22.5270 , 25.3490 , N/A , 45.3933 , 12.8197 , 61.3128 , N/A , 5.1265 , 186.2480 , 12.0178 , 97.2414 , 61.4726 , 23.1760 , 73.9378 , 280.0512 , 12.3604 , 114.6160 , 42.1445 , 41.1539 , 20.6962 , 60.9157 , 137.2568 , 11.6191 , 24.2423 , N/A , 26.9315 , 254.1559 , 39.3906 , 13.9794 , N/A , 6.9488 , N/A , 15.7946 , 11.1964 , 32.7443 , 27.1135 , N/A , 12.8391 , 19.0347 , N/A , N/A , 19.7786 , 68.0375 , N/A , 18.5346 , 36.9284 , 8.2185 , 8.2326 , 26.7149 , 29.6051 , 38.3361 , 13.8757 , 61.6613 , 29.4695 , 15.5320 , N/A , 83.5649 , 59.8560 , 78.4809 , 13.6430 , 267.9731 , 7.8806 , 16.2190 , 9.4492 , 14.3981 , 1.5153 , 18.1272 , 25.9504 , 15.2610 , 74.6154 , 6.1265 , 10.9319 , 12.3311 , 18.7801 , 28.8490 , 98.1602 , 3.5995 , 27.9542 , 202.3322 , 31.4453 , 24.1757 , 22.7204 , 201.9039 , 114.1453 , 230.5727 , 5.2142 , 110.4038 , 524.9642 , 29.7209 , 18.1914 , 59.8550 , 5.9275 , 10.2378 , 25.0160 , 66.9581 , 22.4863 , 8.4000 , 54.2385 
10/15/2019, 783.4700 , 133.1063 , 103.8872 , 9.6197 , 9.7034 , 23.6751 , 29.9622 , 11.7598 , 34.4611 , 16.6913 , 12.6338 , 22.0312 , 6.5785 , 32.9489 , 26.4333 , 64.0286 , N/A , 19.9628 , N/A , 10.8020 , 15.3360 , 59.6297 , 49.6563 , 33.0960 , 112.4929 , 35.7515 , 17.6660 , 60.9608 , 8.6231 , 14.9034 , 79.6350 , 41.4054 , 24.8716 , 47.4189 , 24.3088 , 20.3796 , 16.7055 , 12.5040 , 113.0380 , 14.0988 , 17.0133 , 13.4077 , N/A , 56.6249 , 15.9545 , 41.6437 , 12.6541 , 12.3691 , 16.5582 , 16.9000 , 10.7447 , N/A , 20.8093 , 114.5431 , 61.7201 , N/A , 19.2854 , 22.3998 , 25.2711 , N/A , 45.0271 , 13.2821 , 61.3992 , N/A , 5.1122 , 185.6416 , 12.3975 , 96.5771 , 61.5553 , 23.2171 , 73.9210 , 280.7524 , 12.5383 , 115.1087 , 42.5915 , 41.1879 , 20.7344 , 61.5453 , 137.9584 , 11.6760 , 24.0564 , N/A , 27.0918 , 252.5939 , 39.3244 , 14.0649 , N/A , 6.6687 , N/A , 15.8975 , 11.3086 , 32.9298 , 26.8528 , N/A , 12.9339 , 19.0557 , N/A , N/A , 19.8496 , 67.6765 , N/A , 18.4559 , 36.5686 , 8.1917 , 8.2183 , 26.5480 , 29.6535 , 38.4337 , 13.9040 , 61.8927 , 29.7367 , 15.7702 , N/A , 83.2522 , 59.5181 , 78.1389 , 13.6940 , 271.8428 , 7.9679 , 16.3956 , 9.5260 , 14.4863 , 1.4772 , 18.1272 , 25.9016 , 15.4549 , 75.7349 , 6.2006 , 11.0883 , 12.4130 , 18.9348 , 28.6160 , 97.9558 , 3.5840 , 28.0359 , 200.3198 , 31.4298 , 24.0311 , 22.7706 , 200.6243 , 112.9043 , 228.8017 , 5.3619 , 110.3527 , 528.8033 , 29.8217 , 18.2942 , 59.4910 , 5.9275 , 10.2378 , 25.2392 , 66.9253 , 22.1524 , 8.5500 , 55.5871 
10/16/2019, 780.7900 , 134.8344 , 103.4760 , 9.6662 , 9.6887 , 23.8967 , 30.4549 , 11.6799 , 34.6328 , 16.7221 , 12.8544 , 22.1446 , 6.6470 , 33.3061 , 26.6728 , 64.1685 , N/A , 19.9628 , N/A , 10.7684 , 15.4330 , 59.4838 , 49.2572 , 33.2725 , 112.1819 , 35.7426 , 17.6328 , 60.0177 , 8.5984 , 14.9825 , 79.5725 , 41.8675 , 24.9457 , 47.6797 , 24.2412 , 20.5914 , 16.7136 , 12.5589 , 113.6343 , 14.0988 , 17.0215 , 13.4566 , N/A , 56.5176 , 15.9458 , 41.8448 , 12.7558 , 12.3140 , 16.7159 , 17.1000 , 10.7840 , N/A , 20.8472 , 114.4123 , 61.9697 , N/A , 19.3179 , 22.2566 , 25.3023 , N/A , 45.4171 , 13.4780 , 61.8082 , N/A , 5.1436 , 187.2130 , 12.5602 , 97.8799 , 62.1011 , 23.4394 , 74.3093 , 281.5818 , 12.6230 , 115.3074 , 40.4942 , 41.8581 , 20.8108 , 60.7403 , 137.6255 , 11.6598 , 23.9355 , N/A , 27.1453 , 253.7168 , 39.4486 , 14.1272 , N/A , 6.8477 , N/A , 15.8632 , 11.2791 , 32.7780 , 26.6572 , N/A , 12.6348 , 19.1958 , N/A , N/A , 19.9442 , 67.7968 , N/A , 18.4087 , 36.7812 , 8.2185 , 8.1470 , 26.6354 , 29.7586 , 38.6215 , 13.8615 , 61.7360 , 29.6545 , 15.7634 , N/A , 83.3805 , 59.1556 , 77.8225 , 13.7281 , 280.5495 , 7.9679 , 16.3491 , 9.5356 , 14.4334 , 1.5249 , 17.9020 , 25.6090 , 15.3626 , 75.2344 , 6.1728 , 10.8675 , 12.3402 , 18.8620 , 28.5827 , 98.1005 , 3.5763 , 28.1993 , 199.6270 , 32.0574 , 24.3203 , 23.1636 , 198.6200 , 112.9379 , 222.9910 , 5.3653 , 111.0415 , 525.3251 , 30.0000 , 18.2467 , 59.9866 , 5.9364 , 10.1600 , 25.1776 , 66.9172 , 22.1524 , 8.5600 , 55.5450 
10/17/2019, 789.2800 , 134.8691 , 102.9278 , 9.7658 , 9.8495 , 24.2495 , 30.8244 , 11.7119 , 34.8371 , 16.8144 , 13.0200 , 22.2225 , 6.6927 , 33.5418 , 26.8644 , 64.3742 , N/A , 20.3124 , N/A , 10.7600 , 15.6270 , 59.0535 , 49.0147 , 33.4490 , 113.3371 , 36.0387 , 17.6411 , 59.6513 , 8.6888 , 15.0933 , 79.6797 , 41.8947 , 25.0198 , 48.2641 , 24.2243 , 21.0657 , 16.7298 , 13.0626 , 114.0982 , 14.0988 , 16.9311 , 13.5543 , N/A , 56.5176 , 15.8681 , 42.1156 , 12.7304 , 12.6600 , 16.8072 , 17.1800 , 10.8312 , N/A , 20.9764 , 114.4815 , 62.5521 , N/A , 19.7076 , 22.3918 , 25.4581 , N/A , 45.1783 , 13.2821 , 61.8003 , N/A , 5.1532 , 187.1021 , 12.5524 , 98.4320 , 62.9116 , 23.7523 , 74.0814 , 281.0261 , 12.7247 , 115.8779 , 42.8408 , 41.9175 , 20.7630 , 61.3340 , 137.8864 , 11.8060 , 23.8426 , N/A , 27.0829 , 254.9476 , 39.0596 , 14.2127 , N/A , 7.2834 , N/A , 15.8907 , 11.3617 , 33.0732 , 26.6572 , N/A , 12.6494 , 19.4269 , N/A , N/A , 19.8496 , 68.7894 , N/A , 18.7469 , 37.7870 , 8.3700 , 8.3395 , 26.9453 , 29.8878 , 39.0196 , 14.0949 , 62.3704 , 30.2779 , 15.9404 , N/A , 85.1764 , 59.2710 , 77.9594 , 13.7876 , 282.4843 , 7.9679 , 16.2655 , 9.4012 , 14.4952 , 1.5058 , 17.5993 , 25.5211 , 15.3533 , 74.8248 , 6.1636 , 10.8122 , 12.2947 , 18.4708 , 28.6327 , 97.3595 , 3.5607 , 28.1585 , 198.5054 , 32.1658 , 24.4394 , 23.4312 , 202.1455 , 117.0382 , 229.7877 , 5.3241 , 112.0362 , 528.9791 , 30.0775 , 18.3100 , 60.3428 , 5.9811 , 10.2292 , 25.2238 , 67.5308 , 22.3968 , 8.5100 , 54.9128 
10/18/2019, 796.2700 , 135.4770 , 103.4922 , 9.6928 , 9.8714 , 24.3808 , 30.7094 , 11.6640 , 34.7881 , 16.8375 , 13.0383 , 22.3642 , 6.5861 , 33.4810 , 26.8005 , 64.3906 , N/A , 19.6959 , N/A , 10.7684 , 15.5449 , 58.6670 , 48.8425 , 33.6432 , 113.7014 , 36.1284 , 17.8033 , 56.5414 , 8.7463 , 15.0300 , 80.0819 , 42.0850 , 25.2175 , 48.0393 , 24.2835 , 21.0996 , 16.8272 , 13.0998 , 114.3384 , 14.0988 , 17.2024 , 13.5543 , N/A , 56.8065 , 15.9631 , 42.3244 , 12.7812 , 12.8409 , 16.9732 , 17.1200 , 10.8391 , N/A , 20.8169 , 115.3354 , 63.1928 , N/A , 20.0974 , 22.4316 , 25.5594 , N/A , 45.6161 , 13.3291 , 62.4923 , N/A , 5.1961 , 188.0329 , 12.5447 , 98.9842 , 64.5160 , 23.7523 , 74.6048 , 283.2834 , 12.7332 , 116.8026 , 43.1158 , 42.2483 , 20.7153 , 62.0895 , 140.1351 , 11.9929 , 24.0099 , N/A , 27.5015 , 259.0649 , 39.4651 , 14.2827 , N/A , 7.4235 , N/A , 16.0347 , 11.4325 , 33.1238 , 26.3965 , N/A , 12.5911 , 19.4759 , N/A , N/A , 20.0231 , 70.2708 , N/A , 18.9002 , 38.0569 , 8.3700 , 8.4464 , 27.0407 , 30.2028 , 39.3125 , 14.2151 , 62.9077 , 30.7985 , 16.0833 , N/A , 86.6516 , 60.0290 , 78.7374 , 13.8471 , 281.5169 , 7.9854 , 16.1261 , 9.4972 , 14.5128 , 1.5344 , 17.6614 , 25.7163 , 15.3164 , 75.3800 , 6.1728 , 10.8030 , 12.3129 , 18.7165 , 28.6160 , 97.3084 , 3.5607 , 28.2647 , 199.2147 , 32.7081 , 24.4734 , 23.6486 , 204.9910 , 120.7947 , 233.6743 , 5.2520 , 113.0650 , 533.2064 , 30.0542 , 18.3100 , 60.6215 , 5.9811 , 10.2811 , 25.7857 , 67.7108 , 22.1117 , 8.4900 , 54.6600 
10/21/2019, 800.1300 , 136.8143 , 104.7983 , 9.7658 , 9.9810 , 24.5039 , 31.0543 , 11.6001 , 34.8943 , 16.9913 , 13.1395 , 22.5980 , 6.7079 , 33.6862 , 27.1598 , 65.0078 , N/A , 20.3124 , N/A , 10.9028 , 15.6569 , 59.2869 , 49.5937 , 33.8108 , 114.4655 , 36.3079 , 18.2815 , 57.3676 , 8.7791 , 15.0300 , 80.9845 , 42.5744 , 25.3905 , 48.2551 , 24.8500 , 21.3029 , 17.0463 , 13.1508 , 115.7299 , 14.0988 , 17.4573 , 13.9857 , N/A , 57.3678 , 16.3257 , 42.6879 , 12.9421 , 13.3284 , 17.2637 , 16.8000 , 10.9493 , N/A , 21.4702 , 117.8357 , 64.0831 , N/A , 20.0893 , 22.5509 , 25.6996 , N/A , 45.9265 , 13.3056 , 62.8698 , N/A , 5.2266 , 189.6300 , 12.9863 , 99.1826 , 65.0288 , 24.1475 , 74.9003 , 284.3437 , 12.7670 , 118.2804 , 42.5227 , 42.5707 , 20.9158 , 61.9636 , 140.9268 , 12.3179 , 24.2237 , N/A , 27.6885 , 256.0849 , 39.3079 , 14.2516 , N/A , 7.3457 , N/A , 16.0726 , 11.4679 , 33.3346 , 26.1358 , N/A , 12.5765 , 19.6790 , N/A , N/A , 20.3701 , 70.0076 , N/A , 18.9553 , 38.0896 , 8.5572 , 8.5462 , 27.1201 , 30.3482 , 39.5228 , 14.3495 , 63.2436 , 30.4149 , 16.2467 , N/A , 87.7660 , 59.8889 , 78.8400 , 14.0343 , 285.3865 , 8.1776 , 16.2841 , 9.7181 , 14.8306 , 1.5344 , 18.1116 , 25.9406 , 15.4272 , 76.7452 , 6.1080 , 11.1895 , 12.5859 , 19.0804 , 29.0570 , 98.5009 , 3.5685 , 28.9427 , 201.0620 , 33.0955 , 24.9498 , 24.0249 , 205.2684 , 120.1993 , 235.3305 , 5.3241 , 114.2129 , 534.0761 , 30.2558 , 18.5870 , 61.1790 , 6.1596 , 10.3114 , 26.1244 , 67.7681 , 21.9895 , 8.1200 , 54.8285 
10/22/2019, 801.3900 , 136.4583 , 105.4917 , 9.7658 , 9.9956 , 24.5860 , 30.8326 , 11.6719 , 34.8208 , 16.8990 , 13.1395 , 22.5625 , 6.6546 , 33.6406 , 27.0001 , 64.8679 , N/A , 20.6238 , N/A , 11.0120 , 15.6046 , 60.0308 , 49.8050 , 33.7755 , 113.8968 , 36.2541 , 18.2815 , 56.2140 , 8.7709 , 14.8085 , 81.1543 , 42.2935 , 25.3246 , 47.8235 , 24.8077 , 21.0064 , 17.1598 , 12.9783 , 116.3429 , 14.0988 , 17.5889 , 14.0997 , N/A , 57.4916 , 16.3603 , 42.6415 , 13.1877 , 13.7923 , 17.5376 , 17.6000 , 11.0044 , N/A , 22.2072 , 118.8666 , 64.2578 , N/A , 20.1218 , 22.4952 , 25.6840 , N/A , 45.8231 , 13.2507 , 62.6889 , N/A , 5.2314 , 189.4507 , 13.1645 , 98.6132 , 64.8716 , 24.0487 , 74.6639 , 283.0183 , 12.7077 , 117.8656 , 41.5944 , 42.1720 , 20.9922 , 61.0731 , 139.9463 , 12.2610 , 23.9262 , N/A , 27.3768 , 252.8674 , 39.5562 , 14.1194 , N/A , 7.3535 , N/A , 15.8520 , 11.3971 , 33.2165 , 26.6572 , N/A , 12.4889 , 19.6860 , N/A , N/A , 20.5357 , 69.9775 , N/A , 18.8019 , 37.3700 , 8.7355 , 8.5248 , 27.0248 , 30.3079 , 39.2515 , 14.3142 , 63.2809 , 30.4217 , 16.1310 , N/A , 87.3652 , 59.3122 , 78.5920 , 14.1278 , 286.3539 , 8.2213 , 16.5164 , 9.6989 , 14.8130 , 1.5249 , 18.3057 , 26.0577 , 15.5565 , 77.6918 , 6.0988 , 11.1619 , 12.6223 , 19.0531 , 28.5661 , 98.1431 , 3.5918 , 28.7711 , 198.3816 , 33.4906 , 24.8392 , 24.3594 , 202.8882 , 118.4804 , 234.5168 , 5.2829 , 114.6209 , 527.2122 , 30.2170 , 18.6740 , 60.9700 , 6.0793 , 10.2767 , 26.1475 , 68.0871 , 21.8918 , 7.9900 , 54.2807 
10/23/2019, 797.4200 , 136.9706 , 105.5965 , 9.9186 , 9.9664 , 24.6434 , 30.9968 , 11.6400 , 35.1232 , 16.9913 , 13.2590 , 22.6901 , 6.7003 , 33.8230 , 27.0560 , 65.0983 , N/A , 20.9034 , N/A , 11.0792 , 15.7464 , 61.3436 , 50.6344 , 34.1286 , 114.8476 , 36.3617 , 18.4645 , 55.7619 , 8.7955 , 14.9034 , 82.1016 , 42.4475 , 25.3987 , 47.9584 , 24.6640 , 20.9641 , 17.0706 , 13.0606 , 116.0033 , 14.0988 , 17.4820 , 14.1974 , N/A , 57.1945 , 16.3862 , 42.6879 , 13.1030 , 13.9260 , 17.5459 , 18.5000 , 11.0753 , N/A , 21.9869 , 119.0051 , 64.5823 , N/A , 19.9837 , 22.6145 , 25.7541 , N/A , 45.8549 , 13.1488 , 63.1450 , N/A , 5.2171 , 189.1944 , 13.2420 , 98.7426 , 65.2603 , 24.1475 , 74.1573 , 280.7524 , 12.7586 , 117.4939 , 41.3623 , 42.0023 , 21.0973 , 61.2800 , 139.4246 , 12.0741 , 24.0749 , N/A , 27.4659 , 252.2196 , 39.6058 , 14.1505 , N/A , 7.2290 , N/A , 15.8451 , 11.4266 , 33.6213 , 26.5269 , N/A , 12.4520 , 19.7350 , N/A , N/A , 20.6619 , 69.5865 , N/A , 19.3052 , 37.7789 , 9.0920 , 8.7101 , 27.3347 , 30.6390 , 39.8620 , 14.4980 , 64.3407 , 30.4149 , 16.2943 , N/A , 88.4475 , 60.2926 , 77.9081 , 14.1704 , 287.3214 , 8.3261 , 16.6001 , 9.7565 , 14.8748 , 1.5249 , 18.5075 , 26.2333 , 15.5842 , 77.3550 , 6.0988 , 11.2999 , 12.6496 , 19.1077 , 28.5744 , 98.5349 , 3.5995 , 28.9263 , 198.2827 , 33.4828 , 25.0434 , 24.6772 , 202.2439 , 118.1450 , 237.3886 , 5.3241 , 115.4117 , 524.1502 , 30.3333 , 18.7136 , 61.5662 , 5.9543 , 10.3462 , 26.4015 , 67.5144 , 21.9814 , 8.2100 , 54.5335 
10/24/2019, 799.0000 , 138.2124 , 106.7253 , 9.9253 , 9.8422 , 24.7255 , 32.2038 , 11.6560 , 35.1559 , 17.0298 , 13.3786 , 22.5696 , 6.6157 , 34.6819 , 27.4152 , 67.4353 , N/A , 20.7445 , N/A , 11.0624 , 15.7688 , 61.7520 , 50.4857 , 34.4110 , 118.8728 , 37.0707 , 18.4562 , 56.5102 , 8.7791 , 14.9351 , 82.2982 , 42.8281 , 25.4234 , 48.5069 , 24.1820 , 20.8201 , 16.9408 , 12.5334 , 115.5643 , 14.0988 , 17.3998 , 14.1485 , N/A , 56.8891 , 16.2307 , 43.0205 , 13.0776 , 13.6351 , 17.5708 , 17.6000 , 11.0595 , N/A , 21.2727 , 118.8128 , 64.6738 , N/A , 20.1380 , 22.6702 , 25.4269 , N/A , 45.9982 , 13.1645 , 63.5775 , N/A , 5.1980 , 188.0927 , 12.9631 , 98.5011 , 64.6814 , 24.3286 , 73.9378 , 278.9909 , 12.7416 , 117.6755 , 41.4225 , 41.9429 , 21.2596 , 62.0086 , 142.5369 , 12.0254 , 24.4932 , N/A , 27.5104 , 245.9860 , 39.4651 , 14.1738 , N/A , 7.0967 , N/A , 15.7416 , 11.4266 , 33.6297 , 26.2662 , N/A , 12.3339 , 19.5669 , N/A , N/A , 20.5199 , 69.5414 , N/A , 19.2501 , 37.9424 , 8.8603 , 8.6032 , 27.2632 , 30.3644 , 39.8922 , 14.5263 , 64.5869 , 30.4080 , 16.2262 , N/A , 90.0189 , 59.7076 , 77.6686 , 14.0173 , 285.3865 , 8.4484 , 16.6465 , 9.7277 , 14.8218 , 1.5249 , 18.3989 , 26.0382 , 15.5195 , 77.6281 , 6.0710 , 11.2263 , 12.5859 , 18.9803 , 28.5411 , 98.4242 , 3.6228 , 29.0570 , 199.0662 , 33.3744 , 24.7541 , 24.3678 , 199.9622 , 118.8242 , 236.0292 , 5.3997 , 114.2299 , 521.1161 , 30.4573 , 18.7611 , 61.1326 , 5.7936 , 10.3548 , 26.3091 , 66.9172 , 21.6882 , 8.2900 , 54.0278 
